"Kinase.Gene","mS","Enrichment","m","z.score","p.value","FDR","Line","Drug","lgpadj"
"PRKCG",-0.129992690336123,-3.59805376410494,2,-0.327503306999421,0.371643621067118,0.499793592202204,"A549","TSA",0.301209316214897
"MAP2K3",-0.273421302319232,-5.18882516617086,1,-0.327182328718006,0.371764992831043,0.488712126486553,"H292","CUDC101",0.310946884624671
"MAP2K4",-0.273421302319232,-5.18882516617086,1,-0.327182328718006,0.371764992831043,0.488712126486553,"H292","CUDC101",0.310946884624671
"MAP2K6",-0.273421302319232,-5.18882516617086,1,-0.327182328718006,0.371764992831043,0.488712126486553,"H292","CUDC101",0.310946884624671
"MAP3K5",-0.273421302319232,-5.18882516617086,1,-0.327182328718006,0.371764992831043,0.488712126486553,"H292","CUDC101",0.310946884624671
"MAP3K6",-0.273421302319232,-5.18882516617086,1,-0.327182328718006,0.371764992831043,0.488712126486553,"H292","CUDC101",0.310946884624671
"PAK1",-0.258992501773361,-2.00101399335964,7,-0.321662159799564,0.373854323781761,0.489921344218948,"PC9","TSA",0.309873639387143
"NLK",-0.179872157282419,-4.91467836406598,1,-0.321190051414119,0.374033185445216,0.477713635076737,"H292","TSA",0.320832362748303
"CDK16",-0.620424774122525,-2.54067882292615,1,-0.320986195314837,0.374110426184055,0.467483830955385,"PC9","CUDC101",0.330233405643423
"PRKDC",-0.0177166319618387,-0.215424472274968,3,-0.317856522778089,0.37529688664976,0.494709532401956,"PSC1","Panobinostat",0.305649721271793
"NLK",-0.223479478272059,-4.42299465443664,1,-0.316957373806057,0.375637973309944,0.46355324365908,"PSC1","CUDC101",0.333900375652586
"CSNK1D",-0.102951956980767,-3.30285033902842,2,-0.315728909266926,0.376104140918736,0.481598160390794,"HCT116","Panobinostat",0.317315180665624
"ABL1",-0.191242232292587,-34.3596431814214,1,-0.315495738571048,0.376192643054171,0.451072379685896,"HCT116","Belinostat",0.345753765048708
"DYRK2",-0.197240356381542,-9.92946299429165,1,-0.314007580941466,0.376757640507438,0.465393153485543,"H292","Abexinostat",0.332180010016457
"GSK3B",-0.0745162601612076,-15.9213879663816,8,-0.312929396563609,0.377167151583301,0.497570894040425,"A549","Abexinostat",0.303145032110121
"TLK1",-0.0659922935492182,-0.575542725872331,1,-0.312828358844761,0.377205534357541,0.464803215815071,"PSC1","Abexinostat",0.332730875871794
"MAP2K3",-0.172969470733938,-4.7260750541024,1,-0.310948157756451,0.377920016642157,0.477713635076737,"H292","TSA",0.320832362748303
"MAP2K4",-0.172969470733938,-4.7260750541024,1,-0.310948157756451,0.377920016642157,0.477713635076737,"H292","TSA",0.320832362748303
"MAP2K6",-0.172969470733938,-4.7260750541024,1,-0.310948157756451,0.377920016642157,0.477713635076737,"H292","TSA",0.320832362748303
"MAP3K5",-0.172969470733938,-4.7260750541024,1,-0.310948157756451,0.377920016642157,0.477713635076737,"H292","TSA",0.320832362748303
"MAP3K6",-0.172969470733938,-4.7260750541024,1,-0.310948157756451,0.377920016642157,0.477713635076737,"H292","TSA",0.320832362748303
"RET",-0.0707102551706998,-1.61168284462072,2,-0.310812196597689,0.377971698534297,0.472286275325576,"PSC1","TSA",0.325794674869996
"PRKAA1",-0.152168169957722,-6.2766855360673,2,-0.308950469001157,0.37867960237553,0.456355690589235,"HCT116","TSA",0.340696529606074
"GSK3A",-0.193557336552425,-9.74405261595245,1,-0.30868067106363,0.378782224262696,0.465393153485543,"H292","Abexinostat",0.332180010016457
"MAP2K2",-0.184589086914937,-5.10922158214937,1,-0.307689392334962,0.37915934604967,0.499793592202204,"A549","TSA",0.301209316214897
"CSNK1D",-0.11656461428097,-3.75030044109501,1,-0.306997234544954,0.379422738583208,0.451424590483486,"PSC1","Vorinostat",0.345414787260013
"MAPK1",-0.0978123979954376,-1.85622490997311,21,-0.306475040401664,0.379621490494138,0.488712126486553,"H292","CUDC101",0.310946884624671
"MAPK6",-0.195138943483622,-8.72951156319189,1,-0.304811582112713,0.38025482990104,0.470539232939268,"A549","Vorinostat",0.327404159827196
"ATM",-0.157790390830317,-3.09726930408705,3,-0.304370182900498,0.380422940714461,0.478745160275978,"HCT116","Vorinostat",0.319895603364962
"MAPK9",-0.00937456736560152,-0.0817590019272184,2,-0.303753609300722,0.380657806055446,0.464803215815071,"PSC1","Abexinostat",0.332730875871794
"PIM1",-0.0355611916318686,-0.274065917083459,1,-0.303668478304388,0.380690237629982,0.462488057679151,"PSC1","Belinostat",0.334899477089289
"CAMK2A",-0.123681231028025,-4.67437838421454,5,-0.302588471897928,0.381101750476531,0.461818549752855,"HCT116","CUDC101",0.335528626868148
"AKT2",-0.211909062925411,-45.2771837600118,1,-0.30257448861629,0.381107079383459,0.497570894040425,"A549","Abexinostat",0.303145032110121
"TBK1",-0.193487098845952,-8.65561653943232,1,-0.302496557462594,0.381136778680807,0.470539232939268,"A549","Vorinostat",0.327404159827196
"TLK2",-0.114098283217037,-3.67094975191709,1,-0.301869044772762,0.3813759471326,0.451424590483486,"PSC1","Vorinostat",0.345414787260013
"GSK3A",-0.165898912857076,-4.53288496651854,1,-0.300457184225119,0.381914225281197,0.477713635076737,"H292","TSA",0.320832362748303
"AKT2",-0.16605621082782,-5.50417346188466,1,-0.30045066097755,0.381916712829312,0.497400249537277,"A549","CUDC101",0.303294001187846
"CDK16",-0.34192030984694,-9.1210300496985,1,-0.299261626230599,0.38237021573632,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"MAPK1",0.0507437917291072,0.617016517474651,26,-0.294855506076774,0.384052131285825,0.495000524768397,"PSC1","Panobinostat",0.305394340654515
"PAK4",-0.120806576080297,-3.9643792640607,2,-0.294846343941332,0.384055630968189,0.482151214903747,"H292","Panobinostat",0.316816734584745
"AKT3",-0.204693302215414,-9.77849672997172,1,-0.29092796980489,0.385553204638396,0.450812622126735,"HCT116","Abexinostat",0.346003932813931
"PRKCB",0.0185010516635989,0.142585426936276,2,-0.289010534935114,0.386286657851162,0.462488057679151,"PSC1","Belinostat",0.334899477089289
"MAPK9",0.0189527442173842,0.14606656826794,2,-0.287837139298912,0.386735703404118,0.462488057679151,"PSC1","Belinostat",0.334899477089289
"CSNK2A2",-0.149160865915727,-7.12563148774515,2,-0.287098675517326,0.387018383146536,0.450812622126735,"HCT116","Abexinostat",0.346003932813931
"PLK4",-0.177556897389632,-8.93855940211928,1,-0.285538548191479,0.387615787931854,0.465393153485543,"H292","Abexinostat",0.332180010016457
"PAK4",-0.119677092305307,-6.0247774903188,2,-0.285422942828321,0.387660066208496,0.465393153485543,"H292","Abexinostat",0.332180010016457
"PRKAA1",-0.173487120531823,-3.40538058274728,2,-0.285027048785022,0.387811709564184,0.478745160275978,"HCT116","Vorinostat",0.319895603364962
"MAPK13",-0.342662015542726,-2.64745690859355,2,-0.282969655961165,0.388600048889694,0.489921344218948,"PC9","TSA",0.309873639387143
"PRKCB",-0.342662015542726,-2.64745690859355,2,-0.282969655961165,0.388600048889694,0.489921344218948,"PC9","TSA",0.309873639387143
"PRKCG",-0.138022360608972,-29.4903091826832,2,-0.281930597907543,0.388998363532333,0.497570894040425,"A549","Abexinostat",0.303145032110121
"CDK4",-0.0534060824524032,-1.71334574598764,4,-0.281564724124549,0.389138646139161,0.481598160390794,"HCT116","Panobinostat",0.317315180665624
"MAP3K2",-0.152926494339418,-4.17843731001859,1,-0.281209297187594,0.389274937076133,0.477713635076737,"H292","TSA",0.320832362748303
"MAPK3",0.004977257032564,0.083542910993072,13,-0.280711452817115,0.389465861871739,0.486832327339674,"A549","Belinostat",0.312620590838262
"PRKCG",-0.171168988927763,-3.3598779521859,2,-0.279635186643167,0.389878704288002,0.478745160275978,"HCT116","Vorinostat",0.319895603364962
"MAP2K3",-0.171661871589393,-5.63324271111292,1,-0.278574708450024,0.390285612179372,0.482151214903747,"H292","Panobinostat",0.316816734584745
"MAP2K4",-0.171661871589393,-5.63324271111292,1,-0.278574708450024,0.390285612179372,0.482151214903747,"H292","Panobinostat",0.316816734584745
"MAP2K6",-0.171661871589393,-5.63324271111292,1,-0.278574708450024,0.390285612179372,0.482151214903747,"H292","Panobinostat",0.316816734584745
"MAP3K5",-0.171661871589393,-5.63324271111292,1,-0.278574708450024,0.390285612179372,0.482151214903747,"H292","Panobinostat",0.316816734584745
"MAP3K6",-0.171661871589393,-5.63324271111292,1,-0.278574708450024,0.390285612179372,0.482151214903747,"H292","Panobinostat",0.316816734584745
"EGFR",-0.149195587202602,-2.48926096531152,1,-0.278480356262603,0.390321821158453,0.498594415797677,"A549","Panobinostat",0.302252589855181
"JAK2",-0.100820611240356,-2.29798137664745,1,-0.277530563449908,0.390686370453747,0.472286275325576,"PSC1","TSA",0.325794674869996
"MAP2K1",-0.100820611240356,-2.29798137664745,1,-0.277530563449908,0.390686370453747,0.472286275325576,"PSC1","TSA",0.325794674869996
"MAP3K1",-0.201886570608128,-3.99563856827716,1,-0.277385689820637,0.390741984277562,0.477116528170497,"PSC1","CUDC101",0.32137553844231
"CDK16",-0.476886988726536,-2.76251734797681,1,-0.274408262234162,0.391885447139653,0.466090351248495,"PC9","Panobinostat",0.331529887504894
"AURKB",-0.0769587661545642,-2.13013345232962,3,-0.273054996629491,0.392405470019648,0.499793592202204,"A549","TSA",0.301209316214897
"EIF2AK2",-0.216133197331466,-4.24248088978255,1,-0.271684400273752,0.392932348528397,0.478745160275978,"HCT116","Vorinostat",0.319895603364962
"NUAK1",-0.216133197331466,-4.24248088978255,1,-0.271684400273752,0.392932348528397,0.478745160275978,"HCT116","Vorinostat",0.319895603364962
"STK11",-0.216133197331466,-4.24248088978255,1,-0.271684400273752,0.392932348528397,0.478745160275978,"HCT116","Vorinostat",0.319895603364962
"GSK3A",-0.147817762114098,-4.71018057930939,1,-0.271259009050528,0.393095915462152,0.498455373176598,"H292","Belinostat",0.302373718096003
"CSNK2A2",-0.0838581966697501,-2.69029439967555,2,-0.270781582876641,0.393279512803221,0.481598160390794,"HCT116","Panobinostat",0.317315180665624
"MAP3K2",-0.417468325533605,-3.22542141358273,1,-0.270285699132024,0.393470233253581,0.489921344218948,"PC9","TSA",0.309873639387143
"MAP4K5",-0.166490464563544,-8.38145365945429,1,-0.269532690751438,0.393759894555344,0.465393153485543,"H292","Abexinostat",0.332180010016457
"PRKCZ",-0.166490464563544,-8.38145365945429,1,-0.269532690751438,0.393759894555344,0.465393153485543,"H292","Abexinostat",0.332180010016457
"SGK3",-0.166490464563544,-8.38145365945429,1,-0.269532690751438,0.393759894555344,0.465393153485543,"H292","Abexinostat",0.332180010016457
"NEK2",-0.173338249582841,-229.084760457051,1,-0.269523961337165,0.393763252862356,0.488427370037416,"H292","Vorinostat",0.311200007456135
"AURKB",-0.180443251133101,-3.36601147015828,5,-0.269265449186822,0.393862709068369,0.477274072400841,"PC9","Abexinostat",0.321232157754204
"RIPK3",-0.13027733357603,-4.17948864682285,1,-0.2687385664185,0.394065435712055,0.481598160390794,"HCT116","Panobinostat",0.317315180665624
"PRKAA1",-0.112839334679443,-20.2733425035686,2,-0.26843327741437,0.394182913719685,0.458791635113522,"HCT116","Belinostat",0.338384508942428
"MAPK10",-0.0959972733931111,-2.18804412859979,1,-0.268279162999061,0.394242222017078,0.472286275325576,"PSC1","TSA",0.325794674869996
"AURKA",-0.106695586671261,-3.50131412618791,2,-0.267343799182735,0.394602233346016,0.482151214903747,"H292","Panobinostat",0.316816734584745
"PRKCG",-0.156251660978239,-2.96525012448841,3,-0.265874119650167,0.395168078728763,0.488712126486553,"H292","CUDC101",0.310946884624671
"NLK",-0.0149723081533938,-0.115389816162367,1,-0.265848668933547,0.395177879530839,0.46715072720888,"PSC1","Belinostat",0.330542970753915
"HIPK2",-0.0712458754592687,-3.58665587938942,4,-0.263552695690584,0.396062306674869,0.465393153485543,"H292","Abexinostat",0.332180010016457
"CDK9",-0.165591975340284,-7.40773234547169,1,-0.263402143217425,0.39612031943409,0.478587696525323,"A549","Vorinostat",0.32003847036914
"MAP4K5",-0.160441487633574,-5.26503545839116,1,-0.263111196478074,0.396232437183219,0.482151214903747,"H292","Panobinostat",0.316816734584745
"PRKCZ",-0.160441487633574,-5.26503545839116,1,-0.263111196478074,0.396232437183219,0.482151214903747,"H292","Panobinostat",0.316816734584745
"SGK3",-0.160441487633574,-5.26503545839116,1,-0.263111196478074,0.396232437183219,0.482151214903747,"H292","Panobinostat",0.316816734584745
"CSNK1A1",-0.108099161528739,-5.44192194642588,2,-0.261741004886374,0.39676056245979,0.465393153485543,"H292","Abexinostat",0.332180010016457
"AURKB",-0.00768307198942297,-0.175118521202424,7,-0.261633475165214,0.396802016636678,0.472286275325576,"PSC1","TSA",0.325794674869996
"MAPK11",-0.214146326806662,-8.0933942261392,1,-0.26123874908608,0.396954198929048,0.467523834294212,"HCT116","CUDC101",0.330196243960227
"NLK",-0.214146326806662,-8.0933942261392,1,-0.26123874908608,0.396954198929048,0.467523834294212,"HCT116","CUDC101",0.330196243960227
"TBK1",-0.0349318648777897,-0.304653462552753,1,-0.259042547592952,0.397801206178845,0.475721030069547,"PSC1","Abexinostat",0.322647649418274
"NUAK1",-0.32300510862313,-2.49558476734253,2,-0.25688387044792,0.398634211189348,0.489921344218948,"PC9","TSA",0.309873639387143
"CDK5",-0.0290069252250286,-0.961476521947275,8,-0.256276719647663,0.398868586078576,0.497400249537277,"A549","CUDC101",0.303294001187846
"CDC7",-0.0820925620425393,-4.13269916898339,3,-0.255415793009795,0.39920098708129,0.465393153485543,"H292","Abexinostat",0.332180010016457
"CSNK2A2",-0.12922812764228,-5.3304467015061,2,-0.253548090040619,0.399922352187424,0.462505536385553,"HCT116","TSA",0.334883064206453
"PRKDC",-0.0677024226523758,-1.87392811113866,3,-0.25070510336111,0.401021057379471,0.499793592202204,"A549","TSA",0.301209316214897
"CDC7",-0.413236739022432,-1.69223067079203,3,-0.249796130770612,0.401372506056435,0.470430236590815,"PC9","CUDC101",0.327504772045605
"CDK5",0.00637014687217557,0.145193316115396,12,-0.249184572523479,0.401609006229065,0.472286275325576,"PSC1","TSA",0.325794674869996
"EGFR",-0.154700798807,-6.92051718592024,1,-0.248138394092134,0.402013665081271,0.478587696525323,"A549","Vorinostat",0.32003847036914
"GSK3A",-0.149022728576877,-4.89031834369049,1,-0.247374291388789,0.402309284254744,0.482771141105693,"H292","Panobinostat",0.316258698875326
"CAMK2A",-0.0326002089712027,-0.543919757779526,4,-0.246442629807099,0.402669804883549,0.498594415797677,"A549","Panobinostat",0.302252589855181
"MAPK11",-0.148147015769852,-26.6169168766904,1,-0.246411411516864,0.402681886711205,0.458791635113522,"HCT116","Belinostat",0.338384508942428
"NLK",-0.148147015769852,-26.6169168766904,1,-0.246411411516864,0.402681886711205,0.458791635113522,"HCT116","Belinostat",0.338384508942428
"CSNK1D",-0.170953208885659,-36.526421976601,1,-0.245359311362863,0.403089115519559,0.497570894040425,"A549","Abexinostat",0.303145032110121
"AKT2",-0.123620720322231,-2.06255586623983,1,-0.244424724084359,0.403450947658929,0.498594415797677,"A549","Panobinostat",0.302252589855181
"NLK",-0.217041101401152,-4.11887559415126,1,-0.243610305848354,0.403766322910452,0.488712126486553,"H292","CUDC101",0.310946884624671
"TTK",-0.117955358147291,-25.2027277766441,2,-0.242285201655924,0.404279589800581,0.497570894040425,"A549","Abexinostat",0.303145032110121
"CDK7",-0.0163852421342846,-0.52717182811189,6,-0.241755806790856,0.404484692142571,0.464874228806745,"PSC1","Vorinostat",0.332664529096005
"STK11",-0.0816794922233123,-1.86170218246069,1,-0.240816950862075,0.404848495651358,0.472286275325576,"PSC1","TSA",0.325794674869996
"CAMK2A",-0.081054675740185,-17.3184072329567,4,-0.239542783308533,0.405342362806325,0.497570894040425,"A549","Abexinostat",0.303145032110121
"GSK3B",-0.0243672339568985,-0.674458060932068,8,-0.238531596419399,0.405734406028834,0.499793592202204,"A549","TSA",0.301209316214897
"MAP3K2",-0.140587483034037,-4.6135079778784,1,-0.235749152627794,0.406813663185977,0.483342966161557,"H292","Panobinostat",0.315744597086505
"AKT2",-0.104914763460541,-1.7609869629594,1,-0.234552829706198,0.407277912311008,0.490285666808488,"A549","Belinostat",0.30955080289286
"PAK4",-0.0776238011960682,-2.47346540535281,2,-0.233352417172904,0.407743879419722,0.498455373176598,"H292","Belinostat",0.302373718096003
"CDK6",-0.120584771258879,-3.99695678085027,1,-0.230827018449118,0.408724595144463,0.497400249537277,"A549","CUDC101",0.303294001187846
"MAP3K8",-0.120584771258879,-3.99695678085027,1,-0.230827018449118,0.408724595144463,0.497400249537277,"A549","CUDC101",0.303294001187846
"NLK",-0.0798769881769783,-2.56992832551559,1,-0.23071343319168,0.408768718433517,0.464874228806745,"PSC1","Vorinostat",0.332664529096005
"HIPK2",-0.0957484577852841,-17.2027004978715,2,-0.22968701564487,0.409167492601733,0.458791635113522,"HCT116","Belinostat",0.338384508942428
"CDK6",-0.0725170705001548,-1.98139658075581,2,-0.228963206663708,0.409448756667029,0.477713635076737,"H292","TSA",0.320832362748303
"AKT2",-0.300158106354611,-2.31906548229531,2,-0.226564654752642,0.410381139503697,0.489921344218948,"PC9","TSA",0.309873639387143
"CDK16",-0.189192553759426,-7.15029739271452,1,-0.226505949924429,0.410403966053439,0.47478323934058,"HCT116","CUDC101",0.323504620783957
"AURKA",-0.196840101914144,-8.01331227316571,2,-0.223695423288328,0.41149715370088,0.4843740064602,"PC9","Belinostat",0.314819170966224
"CDK5",-0.219248868542884,-1.69394886330143,7,-0.222990978788241,0.411771263815411,0.489921344218948,"PC9","TSA",0.309873639387143
"CDK3",-0.0746290173580824,-13.4082643601479,3,-0.222668056914691,0.411896932050821,0.458791635113522,"HCT116","Belinostat",0.338384508942428
"DAPK1",0.00972684676021351,0.074963662783426,1,-0.220478684134222,0.412749185772412,0.47208516990256,"PSC1","Belinostat",0.325979642294113
"CSNK1A1",-0.135175588415703,-2.67532799698564,2,-0.219386289486626,0.413174574651431,0.493009298903039,"PSC1","CUDC101",0.307144889192969
"DYRK2",-0.093209218796301,-1.56451021490078,1,-0.217861632736827,0.413768460862995,0.490285666808488,"A549","Belinostat",0.30955080289286
"CSNK2A1",-0.0751079692391727,-1.47429514809281,30,-0.217669002341641,0.413843508562184,0.488903696111299,"HCT116","Vorinostat",0.310776679458042
